date;bing.com;chat.openai.com;colab.research.google.com;docs.google.com;drive.google.com;facebook.com;github.com;google.com;instagram.com;kaggle.com;linkedin.com;mail.google.com;meet.google.com;platform.openai.com;stackoverflow.com;udea.edu.co;udeaeduco-my.sharepoint.com;upwork.com;web.whatsapp.com;whatsapp.com;wolframalpha.com;youtube.com;total_usage;amazon.com;classroom.google.com;claude.ai;deepl.com;freelancer.com.co;geogebra.org;max.com;overleaf.com;paypal.com;twitter.com;calendar.google.com;es.symbolab.com;familia-losruedaposadamv.on.drv.tw;hbomax.com;netflix.com;photos.google.com;portals.wetransfer.com;primevideo.com;rappi.com.co;roblox.com;rutan-medellin.udemy.com
2024-02-14;10.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;18.0;121.0;0.0;0.0;0.0;2.0;27.0;0.0;0.0;0.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-15;16.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;7.0;4.0;3.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;16.0;0.0;7.0;101.0;0.0;0.0;0.0;3.0;11.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-16;17.0;9.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;7.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;47.0;143.0;0.0;0.0;0.0;3.0;17.0;0.0;0.0;0.0;25.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-17;19.0;19.0;0.0;0.0;20.0;0.0;0.0;1.0;18.0;0.0;4.0;10.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;23.0;4.0;68.0;248.0;0.0;0.0;0.0;4.0;40.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-18;34.0;18.0;9.0;0.0;19.0;0.0;8.0;0.0;20.0;0.0;9.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;32.0;20.0;57.0;277.0;0.0;12.0;0.0;6.0;24.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-19;5.0;4.0;0.0;0.0;0.0;0.0;7.0;1.0;7.0;10.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;13.0;60.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-20;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;11.0;0.0;29.0;75.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-21;7.0;13.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;25.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;4.0;111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-22;0.0;1.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;9.0;58.0;0.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-27;26.0;13.0;5.0;0.0;15.0;0.0;6.0;7.0;3.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;9.0;122.0;0.0;15.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-28;39.0;34.0;0.0;0.0;23.0;0.0;0.0;1.0;5.0;0.0;4.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;112.0;30.0;81.0;346.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-02-29;30.0;1.0;19.0;0.0;20.0;0.0;2.0;0.0;15.0;0.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;36.0;0.0;50.0;209.0;0.0;17.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-01;18.0;4.0;30.0;0.0;2.0;0.0;2.0;1.0;8.0;0.0;5.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;100.0;0.0;40.0;225.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-02;27.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;16.0;0.0;16.0;127.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-03;18.0;19.0;6.0;0.0;3.0;0.0;8.0;0.0;7.0;0.0;8.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;31.0;0.0;63.0;187.0;0.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-04;3.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-05;22.0;31.0;0.0;0.0;0.0;0.0;1.0;6.0;5.0;0.0;4.0;10.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;8.0;0.0;15.0;134.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-06;12.0;67.0;0.0;0.0;9.0;0.0;4.0;1.0;9.0;0.0;0.0;14.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;22.0;0.0;63.0;226.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-08;6.0;34.0;0.0;0.0;2.0;0.0;3.0;2.0;2.0;0.0;5.0;3.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;45.0;0.0;53.0;167.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-09;64.0;41.0;7.0;0.0;6.0;0.0;5.0;1.0;15.0;0.0;8.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;84.0;6.0;90.0;364.0;15.0;6.0;0.0;3.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-10;49.0;56.0;0.0;0.0;0.0;0.0;4.0;4.0;3.0;0.0;1.0;13.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;91.0;2.0;41.0;372.0;31.0;0.0;0.0;0.0;2.0;6.0;0.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-11;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;8.0;36.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-12;0.0;0.0;5.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;27.0;0.0;18.0;74.0;0.0;2.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-13;7.0;7.0;27.0;0.0;3.0;0.0;0.0;5.0;6.0;2.0;5.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.0;19.0;186.0;17.0;13.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-14;19.0;27.0;1.0;0.0;6.0;0.0;0.0;8.0;8.0;0.0;5.0;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;86.0;0.0;62.0;250.0;5.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-15;25.0;8.0;0.0;0.0;0.0;0.0;13.0;2.0;41.0;8.0;7.0;8.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;76.0;0.0;43.0;244.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-16;55.0;27.0;14.0;0.0;5.0;0.0;8.0;0.0;26.0;9.0;26.0;11.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;60.0;1.0;60.0;343.0;25.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-17;94.0;19.0;0.0;0.0;47.0;0.0;1.0;46.0;52.0;0.0;12.0;25.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;126.0;51.0;84.0;605.0;2.0;9.0;0.0;3.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-18;9.0;6.0;3.0;0.0;4.0;0.0;2.0;0.0;4.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;11.0;57.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-19;33.0;24.0;66.0;0.0;19.0;0.0;5.0;5.0;22.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;39.0;396.0;15.0;52.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-20;19.0;35.0;55.0;0.0;23.0;0.0;9.0;15.0;5.0;0.0;9.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;65.0;18.0;52.0;345.0;0.0;0.0;0.0;4.0;0.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-21;15.0;15.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;5.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;6.0;111.0;0.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-22;18.0;43.0;96.0;0.0;9.0;0.0;1.0;5.0;6.0;0.0;14.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;0.0;48.0;361.0;0.0;14.0;9.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-23;57.0;48.0;0.0;0.0;0.0;0.0;7.0;2.0;27.0;0.0;5.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;70.0;4.0;55.0;388.0;0.0;0.0;39.0;5.0;0.0;0.0;0.0;46.0;3.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-24;39.0;47.0;0.0;0.0;0.0;0.0;0.0;9.0;17.0;0.0;0.0;61.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;91.0;0.0;76.0;440.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;77.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-25;21.0;11.0;0.0;0.0;1.0;0.0;0.0;2.0;18.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;43.0;187.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-26;3.0;6.0;0.0;0.0;3.0;0.0;7.0;0.0;2.0;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;41.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-03-31;20.0;0.0;0.0;0.0;9.0;0.0;8.0;3.0;3.0;0.0;20.0;6.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;32.0;0.0;14.0;133.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-01;16.0;0.0;6.0;0.0;4.0;0.0;10.0;0.0;4.0;0.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;12.0;94.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-02;21.0;0.0;5.0;0.0;4.0;0.0;7.0;0.0;13.0;1.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;18.0;119.0;0.0;0.0;0.0;4.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-03;21.0;0.0;0.0;0.0;5.0;0.0;5.0;7.0;5.0;7.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;4.0;0.0;16.0;93.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-04;4.0;0.0;51.0;0.0;17.0;0.0;3.0;0.0;1.0;6.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;26.0;160.0;0.0;14.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-05;28.0;9.0;83.0;0.0;49.0;0.0;8.0;8.0;5.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;29.0;283.0;0.0;11.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-06;17.0;14.0;0.0;0.0;0.0;0.0;4.0;1.0;25.0;12.0;7.0;6.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;45.0;0.0;56.0;207.0;0.0;2.0;0.0;5.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-07;17.0;12.0;18.0;0.0;3.0;0.0;4.0;1.0;10.0;4.0;2.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;35.0;230.0;0.0;11.0;0.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-08;14.0;7.0;2.0;0.0;14.0;0.0;20.0;3.0;6.0;13.0;12.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;44.0;0.0;10.0;162.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-09;15.0;5.0;6.0;0.0;0.0;0.0;5.0;0.0;14.0;2.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;26.0;112.0;0.0;5.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-10;36.0;0.0;4.0;0.0;0.0;0.0;7.0;5.0;20.0;0.0;6.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;30.0;204.0;0.0;0.0;0.0;3.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-11;9.0;0.0;11.0;0.0;4.0;0.0;2.0;0.0;4.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;17.0;78.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-12;15.0;0.0;0.0;0.0;12.0;0.0;1.0;11.0;13.0;0.0;7.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;33.0;160.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-13;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;34.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-14;44.0;12.0;5.0;0.0;1.0;0.0;6.0;2.0;11.0;0.0;27.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;64.0;0.0;53.0;251.0;0.0;7.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-15;15.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;8.0;2.0;14.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;29.0;0.0;31.0;125.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-16;15.0;0.0;45.0;0.0;1.0;0.0;12.0;1.0;13.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;22.0;138.0;6.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-17;14.0;0.0;59.0;0.0;8.0;0.0;12.0;14.0;30.0;2.0;6.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;29.0;0.0;41.0;238.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-18;18.0;3.0;0.0;0.0;10.0;0.0;33.0;3.0;30.0;14.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;0.0;34.0;310.0;0.0;0.0;0.0;14.0;0.0;0.0;28.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-19;16.0;0.0;0.0;0.0;1.0;0.0;5.0;6.0;22.0;0.0;31.0;13.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;31.0;0.0;12.0;149.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-04-20;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;23.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-06-25;29.0;2.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;15.0;2.0;16.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0
2023-06-26;49.0;15.0;0.0;0.0;0.0;10.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;14.0;0.0;31.0;0.0;14.0;166.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
2023-06-27;93.0;22.0;0.0;10.0;0.0;0.0;23.0;6.0;0.0;0.0;0.0;16.0;0.0;0.0;1.0;5.0;56.0;15.0;0.0;24.0;0.0;24.0;322.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2023-06-28;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;10.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2023-06-29;46.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;16.0;0.0;1.0;14.0;0.0;0.0;0.0;25.0;39.0;22.0;0.0;30.0;0.0;30.0;265.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
2023-06-30;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-07-01;57.0;5.0;0.0;0.0;6.0;0.0;3.0;7.0;13.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;7.0;26.0;0.0;10.0;0.0;79.0;264.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;27.0;0.0;0.0;8.0;0.0
2023-07-02;51.0;5.0;0.0;0.0;0.0;0.0;2.0;17.0;5.0;17.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;20.0;0.0;17.0;234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;88.0;0.0;0.0;2.0;0.0
2023-07-03;24.0;7.0;0.0;0.0;0.0;0.0;2.0;2.0;10.0;0.0;0.0;13.0;0.0;0.0;2.0;10.0;6.0;0.0;0.0;20.0;0.0;27.0;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;21.0;0.0
2023-07-04;23.0;21.0;0.0;0.0;0.0;0.0;13.0;5.0;3.0;8.0;35.0;6.0;0.0;0.0;0.0;4.0;0.0;9.0;0.0;8.0;0.0;11.0;283.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;9.0;0.0
2023-07-05;59.0;29.0;0.0;0.0;0.0;0.0;29.0;7.0;0.0;60.0;36.0;8.0;0.0;0.0;12.0;22.0;1.0;0.0;0.0;16.0;0.0;7.0;342.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
2023-07-06;20.0;25.0;26.0;2.0;27.0;0.0;18.0;7.0;8.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;20.0;0.0;54.0;282.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0
2023-07-07;41.0;19.0;0.0;1.0;2.0;0.0;7.0;4.0;16.0;0.0;12.0;1.0;0.0;0.0;12.0;0.0;2.0;0.0;0.0;24.0;0.0;71.0;258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0
2023-07-08;32.0;0.0;0.0;0.0;0.0;19.0;1.0;4.0;18.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;26.0;0.0;10.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;1.0;0.0
2023-07-09;13.0;18.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0;0.0;11.0;162.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.0;0.0;0.0;2.0;0.0
